,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Commercial associate,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Academic degree,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Civil marriage,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_Co-op apartment,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
824,1,24.983561643835618,0.5068493150684932,1,0,0,0,3.0,False,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
825,0,47.28767123287671,23.69041095890411,1,0,1,0,2.0,False,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
826,0,43.81095890410959,14.767123287671232,1,1,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
827,1,29.134246575342463,1.421917808219178,1,0,0,0,3.0,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
828,0,29.65205479452055,4.090410958904109,1,1,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
829,1,44.87945205479452,0.5068493150684932,1,0,0,0,3.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
830,0,39.97260273972603,2.756164383561644,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
831,0,55.93150684931507,-1000.6657534246576,1,0,1,0,2.0,False,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
832,1,35.57808219178082,6.424657534246576,1,0,0,0,3.0,False,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
833,1,43.66575342465753,22.854794520547944,1,1,0,0,3.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
834,0,41.57534246575342,8.345205479452055,1,0,1,0,2.0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
835,0,44.654794520547945,15.936986301369863,1,1,1,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
836,0,35.487671232876714,4.758904109589041,1,1,1,0,2.0,False,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
837,0,35.37260273972603,4.928767123287671,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
838,0,30.556164383561644,3.5095890410958903,1,1,1,0,2.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
839,0,26.98904109589041,2.1726027397260275,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
840,0,39.05479452054794,2.0876712328767124,1,1,1,1,2.0,False,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
841,0,49.90958904109589,0.5917808219178082,1,0,0,0,2.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
842,1,51.701369863013696,10.761643835616438,1,0,0,0,3.0,False,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
843,0,49.83561643835616,30.69041095890411,1,0,0,0,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
844,0,27.383561643835616,4.172602739726028,1,0,0,0,2.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
845,0,38.55890410958904,12.931506849315069,1,1,1,0,1.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
846,1,40.05205479452055,0.3397260273972602,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
847,0,34.706849315068496,6.843835616438356,1,0,0,1,2.0,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
848,0,42.75890410958904,6.676712328767123,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
849,0,37.51780821917808,0.673972602739726,1,1,0,0,2.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
850,0,36.42465753424658,2.671232876712329,1,0,0,0,1.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
851,1,27.71780821917808,3.1726027397260275,1,0,0,0,3.0,False,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
852,0,58.93698630136986,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
853,0,57.67671232876712,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
854,0,46.33150684931507,1.841095890410959,1,0,1,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
855,0,54.83013698630137,-1000.6657534246576,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
856,0,51.1013698630137,15.432876712328769,1,0,1,0,2.0,False,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
857,0,45.2054794520548,20.605479452054794,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
858,0,25.78904109589041,6.090410958904109,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
859,0,44.38082191780822,9.345205479452057,1,1,0,0,2.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
860,0,63.84383561643836,-1000.6657534246576,1,0,1,0,2.0,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
861,0,40.89315068493151,3.5095890410958903,1,1,1,0,2.0,False,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
862,1,41.52602739726027,22.435616438356163,1,0,0,0,3.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
863,0,63.98630136986301,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
864,0,33.74794520547945,3.0904109589041098,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
865,0,32.131506849315066,8.764383561643836,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
866,0,32.09315068493151,1.841095890410959,1,0,0,0,1.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
867,2,41.56986301369863,21.687671232876717,1,0,0,0,4.0,False,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
868,1,31.53698630136986,10.427397260273972,1,0,0,0,3.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
869,0,51.61369863013699,20.687671232876717,1,1,1,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
870,1,28.731506849315068,9.512328767123288,1,0,1,0,2.0,False,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
871,0,41.66027397260274,9.761643835616438,1,0,0,0,1.0,False,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
872,2,34.3041095890411,10.512328767123288,1,0,0,0,4.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
873,0,60.367123287671234,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
874,0,61.53150684931507,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
875,0,40.26575342465753,4.841095890410959,1,0,0,0,2.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
876,0,62.64931506849315,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
877,2,43.654794520547945,10.093150684931508,1,1,0,0,4.0,False,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
878,0,55.271232876712325,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
879,0,62.05479452054794,39.28219178082192,1,0,0,0,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
880,0,46.85753424657534,4.090410958904109,1,0,0,0,2.0,False,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
881,1,35.59178082191781,2.0027397260273974,1,0,0,0,3.0,False,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
882,1,27.03013698630137,1.3397260273972602,1,0,0,0,3.0,False,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
883,0,37.02191780821918,17.517808219178082,1,0,1,0,2.0,False,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
884,0,64.40273972602739,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
885,2,34.80821917808219,2.421917808219178,1,1,1,0,4.0,False,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
886,0,33.87945205479452,10.008219178082191,1,1,1,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
887,0,37.21095890410959,9.512328767123288,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
888,1,37.61095890410959,3.4246575342465757,1,0,1,0,2.0,False,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
889,0,49.71780821917808,1.7589041095890412,1,0,0,0,1.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
890,0,44.31232876712329,0.7589041095890411,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
891,0,49.45479452054794,4.928767123287671,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
892,0,27.172602739726027,1.1726027397260277,1,0,0,0,1.0,False,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
893,0,32.04109589041096,6.676712328767123,1,1,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
894,0,59.27945205479452,-1000.6657534246576,1,0,0,0,2.0,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
895,0,39.13424657534247,6.005479452054795,1,0,0,0,1.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
896,0,54.00821917808219,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
897,0,53.394520547945206,14.6,1,0,1,0,1.0,False,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
898,0,43.72602739726028,4.50958904109589,1,0,0,0,2.0,False,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
899,0,54.583561643835615,8.846575342465753,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
900,3,37.48767123287672,19.435616438356163,1,0,0,0,5.0,False,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
901,0,56.45479452054794,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
902,1,29.13972602739726,2.506849315068493,1,0,0,0,3.0,False,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
903,0,62.96712328767124,-1000.6657534246576,1,0,1,0,1.0,False,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
904,1,28.36986301369863,1.7589041095890412,1,0,1,0,3.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
905,0,48.18356164383562,9.345205479452057,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
906,3,36.27945205479452,5.005479452054795,1,0,0,0,5.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
907,0,32.36164383561644,1.7589041095890412,1,0,0,0,2.0,False,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
908,0,57.38904109589041,-1000.6657534246576,1,0,1,0,2.0,False,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
909,2,30.34246575342466,7.693150684931507,1,1,0,0,4.0,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
910,1,39.9972602739726,5.7753424657534245,1,1,1,0,3.0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
911,2,32.0027397260274,1.610958904109589,1,0,0,0,4.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
912,2,38.13972602739726,19.03835616438356,1,1,1,0,4.0,False,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
913,0,42.97534246575343,0.6109589041095891,1,0,0,1,1.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
914,0,67.77260273972603,-1000.6657534246576,1,0,1,0,1.0,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
915,0,65.69315068493151,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
916,1,34.18630136986302,9.778082191780822,1,0,0,0,3.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
917,0,50.701369863013696,9.945205479452056,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
918,0,47.38904109589041,5.528767123287671,1,0,0,0,2.0,False,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
919,0,58.367123287671234,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
920,0,61.49589041095891,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
921,0,57.64657534246575,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
922,1,32.92328767123288,0.5260273972602739,1,0,0,0,3.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
923,0,64.22465753424657,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
924,0,49.942465753424656,3.5287671232876714,1,0,0,0,2.0,False,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
925,0,56.61917808219178,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
926,0,50.31232876712329,3.361643835616438,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
927,0,37.04109589041096,15.035616438356165,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
928,0,63.276712328767125,-1000.6657534246576,1,0,0,0,2.0,False,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
929,1,31.27671232876712,8.197260273972603,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
930,1,36.45753424657534,3.361643835616438,1,0,1,0,3.0,False,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
931,1,34.3041095890411,0.1917808219178082,1,0,0,0,3.0,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
932,0,54.5013698630137,14.6986301369863,1,1,1,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
933,2,34.827397260273976,0.3589041095890411,1,0,0,0,4.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
934,0,27.2,4.1945205479452055,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
935,1,28.98630136986301,7.03013698630137,1,0,0,0,3.0,False,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
936,0,56.11506849315069,13.780821917808218,1,1,1,0,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
937,0,58.12602739726027,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
938,0,44.59452054794521,19.12054794520548,1,0,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
939,0,65.02465753424657,16.621917808219177,1,0,0,0,2.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
940,1,37.09315068493151,4.528767123287671,1,1,1,0,3.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
941,1,45.0,7.786301369863014,1,0,0,0,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
942,1,32.602739726027394,9.205479452054794,1,0,0,0,3.0,False,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
943,0,36.03013698630137,10.205479452054794,1,0,0,0,1.0,False,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
944,0,66.20821917808219,-1000.6657534246576,1,0,0,0,2.0,False,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
945,0,52.52328767123288,21.38082191780822,1,1,0,0,2.0,False,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
946,0,49.227397260273975,2.452054794520548,1,1,0,0,2.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
947,0,60.227397260273975,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
948,0,51.701369863013696,9.53972602739726,1,0,0,0,2.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
949,1,42.18904109589041,17.958904109589042,1,0,0,0,3.0,False,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
950,0,63.43287671232877,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
951,0,41.43287671232877,7.871232876712328,1,0,1,0,2.0,False,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
952,2,39.342465753424655,4.287671232876712,1,0,0,0,4.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
953,0,58.16986301369863,-1000.6657534246576,1,0,1,0,1.0,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
954,2,38.17808219178082,1.5342465753424657,1,1,1,0,4.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
955,0,54.895890410958906,11.208219178082192,1,1,1,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
956,2,37.24931506849315,6.2027397260273975,1,0,0,0,4.0,False,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
957,0,60.3013698630137,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
958,1,37.484931506849314,14.95890410958904,1,1,1,0,3.0,False,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
959,0,34.09315068493151,7.53972602739726,1,0,0,0,2.0,False,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
960,0,53.6054794520548,16.791780821917808,1,1,0,0,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
961,0,58.84383561643836,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
962,0,52.92054794520548,16.545205479452054,1,0,0,0,2.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
963,1,40.12054794520548,9.953424657534246,1,0,0,0,3.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
964,1,45.52328767123288,7.457534246575342,1,1,1,0,3.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
965,0,45.23561643835617,8.624657534246575,1,0,0,0,2.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
966,1,43.06849315068493,7.038356164383561,1,0,1,0,3.0,False,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
967,0,47.16712328767123,3.117808219178082,1,0,0,0,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
968,2,35.69315068493151,0.284931506849315,1,0,1,0,4.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
969,0,60.97534246575343,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
970,0,43.394520547945206,3.783561643835617,1,0,1,0,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
971,1,44.92054794520548,7.624657534246575,1,1,1,0,2.0,False,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
972,0,66.58356164383562,-1000.6657534246576,1,0,0,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
973,0,28.35890410958904,3.621917808219178,1,0,0,0,2.0,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
974,0,59.35616438356164,-1000.6657534246576,1,0,1,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
975,0,62.85479452054795,-1000.6657534246576,1,0,0,0,2.0,False,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
976,0,61.4986301369863,-1000.6657534246576,1,0,1,0,1.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
977,0,54.02191780821918,5.6219178082191785,1,0,1,0,1.0,False,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
978,0,56.37808219178082,-1000.6657534246576,1,0,0,0,2.0,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
979,0,50.67397260273973,7.53972602739726,1,0,0,0,1.0,False,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
980,0,63.07397260273972,-1000.6657534246576,1,0,0,0,1.0,False,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
981,1,48.81369863013698,12.04109589041096,1,0,0,0,2.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
982,1,37.71506849315068,10.457534246575342,1,1,0,0,3.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
983,0,49.5013698630137,24.301369863013697,1,0,0,0,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
984,0,49.342465753424655,7.701369863013698,1,1,0,0,1.0,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
985,1,37.512328767123286,1.947945205479452,1,0,0,0,3.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
986,0,37.983561643835614,3.117808219178082,1,0,0,0,2.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
987,0,47.895890410958906,6.2027397260273975,1,0,0,0,1.0,False,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
988,0,60.18356164383562,-1000.6657534246576,1,0,0,0,2.0,False,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
