ID,mes_0,mes_1,mes_10,mes_11,mes_12,mes_13,mes_14,mes_15,mes_16,mes_17,mes_18,mes_19,mes_2,mes_20,mes_21,mes_22,mes_23,mes_24,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9
5024035,0,0,0,0,0,0,0,0,0,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024038,0,0,,,,,,,,,,,,,,,,,,,,,,,
5024043,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5024049,0,,C,C,C,C,C,C,C,C,C,C,0,C,,,,,0,0,,C,C,C,C
5024050,0,,,,,,,,,,,,,,,,,,,,,,,,
5024052,0,,,,,,,,,,,,,,,,,,,,,,,,
5024055,0,,,,,,,,,,,,,,,,,,,,,,,,
5024056,0,,,,,,,,,,,,,,,,,,,,,,,,
5024062,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,,,C,C,C,C
5024063,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,1,2,C
5024064,0,0,,,,0,0,0,0,0,,,,,0,,,,0,,0,0,,0,0
5024066,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5024070,0,,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5024071,5,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5024073,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5024075,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024081,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5024082,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5024083,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024084,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5024085,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5024086,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5024089,0,,,,,,,,,,,,,,,,,,,0,,,,,
5024090,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024091,0,,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,,0,0,,0,0,
5024092,0,,,,,,,,,,,,,,,,,,,0,,,,,
5024094,0,,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,,0,0,,0,0,
5024095,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024096,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024098,0,,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,,0,0,,0,0,
5024104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024109,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024121,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024122,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024124,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024145,0,0,,,,,,,,,,,0,,,,,,0,0,,,,,
5024150,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024153,0,0,,,,,,,,,,,0,,,,,,0,0,0,C,C,C,
5024156,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024157,0,0,,,,,,,,,,,,,,,,,,,,,,,
5024158,0,0,0,0,0,0,0,0,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024161,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,,,,0,0,0,C,C,C,C
5024162,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,,,,0,0,0,C,C,C,C
5024163,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,,,,0,0,0,C,C,C,C
5024166,0,0,0,0,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5024167,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024170,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5024171,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5024172,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5024173,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5024174,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5024175,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5024176,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5024178,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5024182,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5024185,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5024187,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5024193,0,0,0,0,0,0,0,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024197,0,0,0,0,0,0,0,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024201,0,0,0,0,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5024202,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024203,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024205,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024206,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024207,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024208,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024210,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024213,0,5,,,,,,,,,,,5,,,,,,5,5,5,5,5,5,
5024226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024227,0,0,,,,,,,,,0,0,0,0,,,,,0,0,0,,,,
5024232,0,0,0,0,0,0,0,0,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,0,0,0,0,0,0,0
5024234,0,0,C,C,,,,,,,,,0,,,,,,,0,0,,C,C,C
5024235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,0,0,0,0,0,0,0
5024239,0,0,C,C,,,,,,,,,0,,,,,,,0,0,,C,C,C
5024241,0,0,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0
5024243,0,0,0,0,0,0,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024247,0,0,1,1,1,1,1,1,1,0,1,C,0,C,C,C,C,,0,0,0,0,0,1,1
5024248,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,1,C
5024257,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5024258,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,1,0,0,0,0,0
5024269,0,0,C,C,,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5024271,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
5024276,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024280,0,1,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024284,0,0,0,1,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,1,2
5024285,0,1,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024287,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024288,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024295,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,,,0,0,C,C,C,C,C
5024297,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,,,0,0,C,C,C,C,C
5024307,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024313,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024316,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024322,0,0,C,C,C,C,C,C,C,C,C,C,0,C,,,,,0,0,0,0,C,C,C
5024323,0,0,C,C,C,C,C,C,C,C,C,C,0,C,,,,,0,0,0,0,C,C,C
5024327,0,0,C,C,C,,,,,,,,0,,,,,,0,1,0,0,0,1,C
5024329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024332,0,0,,,,,,,,,,,0,,,,,,1,0,1,1,1,1,
5024335,0,0,,,,,,,,,,,0,,,,,,0,,,,,,
5024341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024344,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,,0,C
5024346,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5024347,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,,0,C
5024348,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5024350,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5024351,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,,0,C
5024352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024354,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,C,C,C
5024355,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,0
5024358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024362,0,,,,,,,,,,,,,,,,,,,,,,,,
5024374,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5024378,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5024390,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,,0,1,0,0,C
5024391,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
5024392,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0
5024393,0,0,C,C,C,C,C,,,,,,0,,,,,,0,0,0,0,0,0,0
5024398,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,1,C,C,C,C,C
5024404,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5024405,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5024409,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024414,0,,0,,0,0,,0,,0,0,,0,,,,,,0,,0,0,0,,
5024415,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024417,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,0,0,0,0
5024418,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
5024427,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,1,0
5024428,0,0,,,,,,,,,,,0,,,,,,0,0,,,,,
5024429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0
5024430,0,0,0,,3,,0,,0,0,0,,0,0,0,0,,0,0,1,0,0,,,
5024431,0,0,,,,,,,,,,,0,,,,,,0,0,,,,,
5024433,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024434,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5024438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,0,0,0,0,0,0,0
5024440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,0,0,0,0,0,0,0
5024448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024449,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5024450,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5024451,0,0,1,0,0,1,0,0,0,0,C,C,0,C,C,C,C,C,0,0,0,1,1,2,0
5024452,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024453,0,,,0,0,0,,,,,,,0,,,,,,0,0,0,0,0,0,0
5024457,0,0,0,0,0,0,0,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024462,0,,,,,,,,,,,,0,,,,,,0,0,0,0,,,
5024466,0,0,0,1,0,C,C,C,C,C,C,C,0,C,C,C,C,C,0,1,0,0,1,1,1
5024469,0,0,0,1,0,C,C,C,C,C,C,C,0,C,C,C,C,C,0,1,0,0,1,1,1
5024470,0,0,0,1,0,C,C,C,C,C,C,C,0,C,C,C,C,C,0,1,0,0,1,1,1
5024471,0,0,0,1,0,C,C,C,C,C,C,C,0,C,C,C,C,C,0,1,0,0,1,1,1
5024474,0,0,0,0,,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5024478,0,0,,,,,,,,,,,0,,,,,,0,0,0,,,,
5024479,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,,0,0,0,0,0,0,0
5024483,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5024484,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5024486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,,0,0,0,1,0,0
5024487,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5024488,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,1,0,0
5024489,0,0,C,C,C,C,C,C,C,C,,,0,,,,,,0,0,0,0,0,0,0
5024490,0,0,,0,,0,0,0,0,0,0,,,0,0,,0,,0,,1,0,,,0
5024491,0,0,,0,,0,0,0,0,0,0,,,0,0,,0,,0,,1,0,,,0
5024496,0,0,,0,,0,0,0,0,0,0,,,0,0,,0,,0,,1,0,,,0
5024507,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024508,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024510,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5024511,0,0,C,C,C,C,C,C,C,,,,0,,,,,,0,0,0,0,C,C,C
5024512,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5024514,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,,0,0,0,0,0,0,C
5024515,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5024516,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024519,0,0,0,0,,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5024520,0,0,0,0,,,,,,,,,0,,,,,,0,0,0,0,0,0,0
5024524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024529,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024530,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024532,0,0,,,,,,,,,,,0,,,,,,0,0,0,,,,
5024533,0,0,,,,,,,,,,,0,,,,,,0,,,,,,
5024534,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5024535,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024540,0,0,C,C,C,C,,,,,,,0,,,,,,0,0,0,C,C,C,C
5024541,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024542,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024545,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024548,1,1,1,0,C,C,C,C,C,C,C,C,0,C,C,C,,,0,0,0,0,0,0,0
5024550,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5024551,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,C,C,C
5024552,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024553,0,0,,,,,,,,,,,0,,,,,,0,,,,,,
5024554,0,0,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,0,0,0,0,,C,C
5024559,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,1,C,C,C,C,C
5024560,0,,,,,,,,,,,,,,,,,,,,,,,,
5024561,0,0,0,0,0,0,0,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024562,0,0,0,0,1,C,C,C,C,,,,0,,,,,,0,0,0,0,0,0,0
5024563,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5024564,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5024565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0
5024567,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5024568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5024573,0,0,0,1,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024576,0,0,,,,,,,,,,,0,,,,,,,,,,,,
5024582,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0
5024583,0,0,0,C,C,C,C,C,,,,,0,,,,,,0,0,0,0,0,0,0
5024587,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,1,1,0,0
5024588,0,1,,,,,,,,,,,0,,,,,,0,,0,0,,0,
5024589,0,0,C,C,C,,,,,,,,C,,,,,,C,C,C,C,C,C,C
5024598,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024599,0,0,,,,,,,,,,,0,,,,,,0,0,,,,,
5024600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024612,0,,0,0,0,0,0,0,0,0,C,C,0,C,C,C,,,0,0,0,0,0,0,0
5024613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024614,0,0,0,0,0,0,0,0,0,C,C,C,0,C,C,,,,0,0,0,0,0,0,0
5024619,0,,0,0,0,0,0,0,0,0,C,C,0,C,C,C,,,0,0,0,0,0,0,0
5024622,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5024626,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5024627,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,C,C,C
5024631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024634,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,0
5024636,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,0
5024638,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0
5024639,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5024640,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0
5024641,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5024642,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5024643,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5024644,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
5024659,0,0,C,C,C,C,C,,,,,,0,,,,,,0,0,C,C,C,C,C
5024663,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5024667,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024670,0,0,0,0,0,0,C,C,C,C,C,C,0,C,C,,,,0,0,0,0,0,0,0
5024671,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5024674,0,0,0,0,0,0,0,,,,,,0,,,,,,0,0,0,0,0,0,0
5024679,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,
5024680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024686,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024687,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5024688,0,0,,,,,,,,,,,0,,,,,,0,C,C,C,,,
5024692,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5024701,0,0,1,C,C,C,C,C,C,C,C,C,1,C,C,C,C,C,1,1,1,1,0,1,1
5024702,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5024703,0,0,1,C,C,C,C,C,C,C,C,C,1,C,C,C,C,C,1,1,1,1,0,1,1
5024705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
5024706,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,1,C
5024713,0,0,C,C,C,,,,,,,,0,,,,,,0,0,0,1,C,C,C
5024716,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024742,0,0,,,,,,,,,,,0,,,,,,,,,,,,
5024744,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5024747,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0
5024754,0,0,C,,,,,,,,,,0,,,,,,0,C,C,C,C,C,C
5024759,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024769,0,0,C,C,C,C,C,C,,,,,0,,,,,,0,C,C,C,C,C,C
5024777,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0
5024778,0,0,0,1,C,C,C,C,C,C,C,C,0,C,C,C,C,C,1,0,0,0,0,0,0
5024781,0,0,0,1,C,C,C,C,C,C,C,C,0,C,C,C,C,C,1,0,0,0,0,0,0
5024786,0,0,,,,,,,,,,,0,,,,,,0,0,0,0,1,,
5024789,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5024798,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5024804,0,0,0,0,0,1,1,0,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024805,0,0,0,0,0,0,,,,,,,0,,,,,,0,1,0,1,0,0,0
5024806,0,0,0,0,0,0,,,,,,,0,,,,,,0,1,0,1,0,0,0
5024807,0,0,0,0,0,0,,,,,,,0,,,,,,0,1,0,1,0,0,0
5024808,0,0,0,0,0,0,,,,,,,0,,,,,,0,1,0,1,0,0,0
5024809,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,1,C,C,C,C,C,C
5024819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024823,0,0,0,,0,0,,0,,0,0,,,,,0,,,,,0,,0,0,0
5024824,0,0,0,,0,0,,0,,0,0,,,,,0,,,,,0,,0,0,0
5024826,0,0,0,,0,0,0,0,,0,0,,0,0,,0,C,C,,0,0,0,,0,
5024829,0,,,,,,,,,,,,,,,,,,,,,,,,
5024830,0,,,,,,,,,,,,,,,,,,,,,,,,
5024831,0,0,0,0,0,0,0,0,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5024832,0,0,,,,,,,,,,,0,,,,,,0,,,,,,
