sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,54.293150684931504,8.523287671232877,1,0,0,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.35342465753425,8.605479452054794,1,0,1,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.35342465753425,8.605479452054794,1,0,1,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.35342465753425,8.605479452054794,1,0,1,0,2.0,False
F,Y,N,1,State servant,Secondary / secondary special,Married,House / apartment,41.50958904109589,3.1835616438356165,1,0,0,0,3.0,False
F,Y,N,1,State servant,Secondary / secondary special,Married,House / apartment,41.50958904109589,3.1835616438356165,1,0,0,0,3.0,False
F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,55.59452054794521,2.684931506849315,1,0,0,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,41.775342465753425,6.101369863013699,1,1,1,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,41.775342465753425,6.101369863013699,1,1,1,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,41.775342465753425,6.101369863013699,1,1,1,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,41.775342465753425,6.101369863013699,1,1,1,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,41.775342465753425,6.101369863013699,1,1,1,0,2.0,False
F,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,39.71232876712329,3.9342465753424656,1,0,0,0,4.0,False
F,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,39.71232876712329,3.9342465753424656,1,0,0,0,4.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.49041095890411,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,Y,0,Working,Higher education,Married,House / apartment,40.586301369863016,6.6876712328767125,1,1,1,0,2.0,False
M,Y,Y,0,Commercial associate,Higher education,Married,House / apartment,39.02191780821918,8.523287671232877,1,0,0,0,2.0,False
M,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,38.704109589041096,3.6876712328767125,1,0,0,0,4.0,False
M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,43.16164383561644,0.6,1,0,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,38.97260273972603,14.189041095890412,1,0,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,38.97260273972603,14.189041095890412,1,0,0,0,2.0,False
F,N,Y,0,State servant,Higher education,Single / not married,House / apartment,46.463013698630135,0.9315068493150684,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,64.47397260273972,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,64.47397260273972,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,N,1,Commercial associate,Secondary / secondary special,Married,House / apartment,45.85479452054795,6.602739726027397,1,0,0,0,3.0,False
M,N,N,0,Working,Secondary / secondary special,Single / not married,Municipal apartment,38.69041095890411,3.2684931506849315,1,0,0,1,1.0,False
M,Y,Y,2,Commercial associate,Higher education,Married,House / apartment,48.88767123287671,5.602739726027397,1,0,0,0,4.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,54.87397260273973,27.95068493150685,1,0,0,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,54.221917808219175,8.69041095890411,1,0,1,0,1.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.38082191780822,5.602739726027397,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,63.367123287671234,-1000.6657534246575,1,0,1,0,2.0,False
F,N,Y,0,Working,Higher education,Married,House / apartment,52.62191780821918,11.854794520547944,1,0,0,0,2.0,False
F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.46027397260274,8.605479452054794,1,0,0,0,2.0,False
F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.46027397260274,8.605479452054794,1,0,0,0,2.0,False
F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.46027397260274,8.605479452054794,1,0,0,0,2.0,False
F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.46027397260274,8.605479452054794,1,0,0,0,2.0,False
F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.46027397260274,8.605479452054794,1,0,0,0,2.0,False
F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.46027397260274,8.605479452054794,1,0,0,0,2.0,False
F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,49.46027397260274,8.605479452054794,1,0,0,0,2.0,False
F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,45.35616438356164,5.602739726027397,1,0,0,0,2.0,False
F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,45.35616438356164,5.602739726027397,1,0,0,0,2.0,False
F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,45.35616438356164,5.602739726027397,1,0,0,0,2.0,False
F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,45.35616438356164,5.602739726027397,1,0,0,0,2.0,False
F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,45.35616438356164,5.602739726027397,1,0,0,0,2.0,False
F,N,Y,0,State servant,Secondary / secondary special,Married,House / apartment,45.35616438356164,5.602739726027397,1,0,0,0,2.0,False
F,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,51.35342465753425,8.186301369863013,1,0,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Separated,House / apartment,38.827397260273976,10.76986301369863,1,0,0,0,1.0,False
M,Y,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,40.38904109589041,1.4328767123287671,1,0,0,1,4.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.441095890410956,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.63835616438356,-1000.6657534246575,1,0,1,0,2.0,False
F,N,Y,1,State servant,Higher education,Married,House / apartment,48.202739726027396,3.6027397260273974,1,0,1,0,3.0,False
F,N,Y,1,State servant,Higher education,Married,House / apartment,48.202739726027396,3.6027397260273974,1,0,1,0,3.0,False
F,N,Y,1,State servant,Higher education,Married,House / apartment,48.202739726027396,3.6027397260273974,1,0,1,0,3.0,False
F,N,Y,1,State servant,Higher education,Married,House / apartment,48.202739726027396,3.6027397260273974,1,0,1,0,3.0,False
F,N,Y,1,State servant,Higher education,Married,House / apartment,48.202739726027396,3.6027397260273974,1,0,1,0,3.0,False
F,N,Y,1,State servant,Higher education,Married,House / apartment,48.202739726027396,3.6027397260273974,1,0,1,0,3.0,False
F,N,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,44.084931506849315,20.194520547945206,1,1,0,0,2.0,False
F,N,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,44.084931506849315,20.194520547945206,1,1,0,0,2.0,False
F,N,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,44.084931506849315,20.194520547945206,1,1,0,0,2.0,False
F,N,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,44.084931506849315,20.194520547945206,1,1,0,0,2.0,False
F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.104109589041094,12.189041095890412,1,0,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,50.72054794520548,22.364383561643837,1,0,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,50.72054794520548,22.364383561643837,1,0,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,50.72054794520548,22.364383561643837,1,0,0,0,2.0,False
F,N,Y,2,Commercial associate,Secondary / secondary special,Married,House / apartment,36.654794520547945,5.101369863013699,1,0,0,0,4.0,False
M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,54.33424657534247,1.5178082191780822,1,0,0,0,2.0,False
F,Y,Y,0,Working,Incomplete higher,Married,House / apartment,39.964383561643835,19.446575342465753,1,1,0,0,2.0,False
F,Y,Y,0,Working,Incomplete higher,Married,House / apartment,39.964383561643835,19.446575342465753,1,1,0,0,2.0,False
F,N,N,1,State servant,Higher education,Separated,House / apartment,36.14246575342466,10.523287671232877,1,0,0,0,2.0,False
F,N,Y,1,Commercial associate,Secondary / secondary special,Widow,House / apartment,52.57808219178082,13.854794520547944,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.78356164383562,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,65.24657534246575,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,55.56986301369863,-1000.6657534246575,1,0,1,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Single / not married,House / apartment,44.917808219178085,2.4328767123287673,1,1,0,0,1.0,False
F,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.56438356164384,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.56438356164384,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.56438356164384,-1000.6657534246575,1,0,0,0,2.0,False
M,N,Y,3,Working,Secondary / secondary special,Married,House / apartment,37.53972602739726,9.767123287671232,1,1,1,0,5.0,False
M,N,Y,3,Working,Secondary / secondary special,Married,House / apartment,37.53972602739726,9.767123287671232,1,1,1,0,5.0,False
F,N,N,0,Commercial associate,Higher education,Married,House / apartment,51.64931506849315,19.279452054794522,1,0,0,0,2.0,False
F,N,N,0,Commercial associate,Higher education,Married,House / apartment,51.64931506849315,19.279452054794522,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,53.9972602739726,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,53.9972602739726,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.74794520547945,24.28219178082192,1,0,0,0,2.0,False
F,N,Y,0,State servant,Higher education,Married,House / apartment,25.515068493150686,1.6849315068493151,1,0,0,0,2.0,False
F,N,Y,0,State servant,Higher education,Married,House / apartment,25.515068493150686,1.6849315068493151,1,0,0,0,2.0,False
F,N,Y,0,State servant,Higher education,Married,House / apartment,25.515068493150686,1.6849315068493151,1,0,0,0,2.0,False
F,N,Y,0,State servant,Higher education,Married,House / apartment,25.515068493150686,1.6849315068493151,1,0,0,0,2.0,False
F,N,Y,0,State servant,Higher education,Married,House / apartment,25.515068493150686,1.6849315068493151,1,0,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,51.78630136986301,0.6,1,0,1,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,51.78630136986301,0.6,1,0,1,0,2.0,False
F,N,N,0,State servant,Higher education,Single / not married,House / apartment,28.923287671232877,6.602739726027397,1,0,0,0,1.0,False
F,N,N,0,State servant,Higher education,Single / not married,House / apartment,28.923287671232877,6.602739726027397,1,0,0,0,1.0,False
F,N,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,63.69315068493151,23.863013698630137,1,1,1,0,2.0,False
F,N,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,63.69315068493151,23.863013698630137,1,1,1,0,2.0,False
F,N,Y,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,63.69315068493151,23.863013698630137,1,1,1,0,2.0,False
F,Y,N,0,Working,Secondary / secondary special,Civil marriage,With parents,27.621917808219177,5.52054794520548,1,0,0,0,2.0,False
F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.62191780821918,8.186301369863013,1,1,1,1,2.0,False
F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.62191780821918,8.186301369863013,1,1,1,1,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.47397260273973,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.47397260273973,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.47397260273973,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.47397260273973,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.47397260273973,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.47397260273973,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.47397260273973,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.47397260273973,-1000.6657534246575,1,0,1,0,1.0,False
M,Y,Y,1,Commercial associate,Higher education,Married,House / apartment,32.06027397260274,2.7643835616438355,1,1,1,0,3.0,False
F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,38.342465753424655,16.024657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,48.58082191780822,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,48.58082191780822,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,50.36164383561644,14.942465753424658,1,0,0,0,2.0,False
F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,50.36164383561644,14.942465753424658,1,0,0,0,2.0,False
F,N,Y,0,State servant,Higher education,Married,House / apartment,48.33150684931507,6.52054794520548,1,0,0,1,2.0,False
M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,25.835616438356166,3.6876712328767125,1,0,0,0,2.0,False
F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,44.11780821917808,9.767123287671232,1,0,1,0,3.0,False
M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,59.794520547945204,18.276712328767122,1,0,0,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,49.29041095890411,15.361643835616439,1,0,0,0,2.0,False
M,Y,Y,0,Working,Higher education,Married,House / apartment,60.24931506849315,21.112328767123287,1,1,1,0,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.4027397260274,6.016438356164383,1,0,1,0,2.0,False
F,Y,Y,2,State servant,Secondary / secondary special,Married,House / apartment,39.558904109589044,16.695890410958903,1,1,0,0,4.0,False
F,Y,Y,2,State servant,Secondary / secondary special,Married,House / apartment,39.558904109589044,16.695890410958903,1,1,0,0,4.0,False
F,Y,Y,2,State servant,Secondary / secondary special,Married,House / apartment,39.558904109589044,16.695890410958903,1,1,0,0,4.0,False
F,N,Y,0,Pensioner,Lower secondary,Married,House / apartment,64.33698630136986,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.50684931506849,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.50684931506849,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,27.254794520547946,1.0986301369863014,1,1,0,0,1.0,False
